type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day
CASH_OUT,1318.47,0.0,0.0,200518.02,201836.48,17
CASH_OUT,359951.2,748.0,0.0,0.0,359951.2,10
CASH_OUT,179963.62,183057.73,3094.11,193100.27,373063.9,15
CASH_OUT,98812.68,140173.0,41360.32,0.0,98812.68,23
PAYMENT,670.98,10300.59,9629.61,0.0,0.0,20
TRANSFER,135779.23,0.0,0.0,157448.2,293227.44,17
PAYMENT,7517.54,0.0,0.0,0.0,0.0,19
CASH_IN,365878.84,6840.0,372718.84,996996.56,631117.75,11
CASH_OUT,363202.97,50435.0,0.0,0.0,363202.97,15
TRANSFER,2357848.2,20925.0,0.0,0.0,2357848.2,13
TRANSFER,872107.44,0.0,0.0,1484325.5,2356433.0,14
PAYMENT,4932.98,0.0,0.0,0.0,0.0,19
PAYMENT,11516.95,3154.0,0.0,0.0,0.0,12
CASH_OUT,458593.56,22017.0,0.0,0.0,458593.56,11
CASH_IN,31874.17,2824913.2,2856787.2,87212.8,55338.63,12
PAYMENT,501.09,13449.0,12947.91,0.0,0.0,0
CASH_IN,236015.9,10618293.0,10854308.0,1217821.9,981806.0,19
PAYMENT,13322.15,15456.0,2133.85,0.0,0.0,18
CASH_IN,228120.19,19976.0,248096.19,15092.23,0.0,16
CASH_OUT,87293.2,0.0,0.0,606669.25,693962.44,21
PAYMENT,3165.51,71964.07,68798.57,0.0,0.0,21
TRANSFER,1201949.4,0.0,0.0,1992418.1,3851116.8,8
CASH_OUT,226919.44,198.0,0.0,279168.16,506087.6,20
CASH_IN,270640.1,162826.58,433466.7,440814.78,170174.67,20
PAYMENT,1920.02,0.0,0.0,0.0,0.0,19
PAYMENT,11476.06,78778.0,67301.94,0.0,0.0,15
CASH_OUT,314341.06,0.0,0.0,2004697.0,2319038.0,18
CASH_OUT,176238.39,130183.0,0.0,1337353.0,1513591.4,21
TRANSFER,769066.75,0.0,0.0,8730896.0,9499962.0,20
CASH_OUT,69838.74,0.0,0.0,312505.56,382344.28,18
PAYMENT,19935.18,98752.57,78817.39,0.0,0.0,13
TRANSFER,610541.4,0.0,0.0,1149725.8,1760267.1,22
PAYMENT,15958.63,0.0,0.0,0.0,0.0,13
PAYMENT,12631.04,0.0,0.0,0.0,0.0,20
CASH_OUT,291331.56,17977.0,0.0,1330542.9,1621874.5,9
PAYMENT,4925.39,14834.0,9908.61,0.0,0.0,20
TRANSFER,125410.05,1010.0,0.0,584156.7,877356.0,19
CASH_OUT,38349.64,538796.75,500447.12,115594.37,153944.0,18
PAYMENT,23999.52,902.0,0.0,0.0,0.0,15
CASH_IN,64547.52,30200.0,94747.52,2716954.8,2652407.2,20
PAYMENT,8048.92,0.0,0.0,0.0,0.0,12
PAYMENT,8379.08,16012.87,7633.79,0.0,0.0,14
PAYMENT,24068.89,11006.0,0.0,0.0,0.0,19
PAYMENT,10185.65,14974.0,4788.35,0.0,0.0,13
TRANSFER,508063.06,0.0,0.0,8825458.0,9333521.0,10
PAYMENT,5026.57,55923.0,50896.43,0.0,0.0,11
CASH_OUT,137882.86,0.0,0.0,1048215.7,1186098.6,9
CASH_OUT,337541.28,7447.0,0.0,212863.8,550405.06,18
PAYMENT,39538.4,120670.0,81131.6,0.0,0.0,18
CASH_IN,123158.91,2058.0,125216.91,5116293.0,4993134.5,14
CASH_OUT,177757.95,2077.0,0.0,186744.48,282792.1,16
CASH_OUT,346486.9,7243.0,0.0,0.0,346486.9,17
PAYMENT,9937.94,210496.0,200558.06,0.0,0.0,20
CASH_IN,44145.12,4066589.8,4110735.0,633599.56,589454.44,15
PAYMENT,11450.87,0.0,0.0,0.0,0.0,20
CASH_OUT,105223.31,0.0,0.0,581684.56,686907.9,19
CASH_OUT,80516.99,0.0,0.0,1922147.2,2002664.2,20
CASH_OUT,251488.45,623236.0,371747.53,0.0,251488.45,13
CASH_OUT,495292.72,1456.0,0.0,280805.66,776098.4,11
TRANSFER,182669.72,30434.0,0.0,88034.09,270703.8,20
PAYMENT,638.97,0.0,0.0,0.0,0.0,11
PAYMENT,16892.67,818748.0,801855.3,0.0,0.0,14
CASH_OUT,75799.22,0.0,0.0,167180.88,242980.1,14
CASH_OUT,359679.66,34581.0,0.0,204124.95,336494.44,17
CASH_IN,216414.44,202440.19,418854.62,387558.97,171144.52,22
PAYMENT,6753.64,265153.56,258399.94,0.0,0.0,18
CASH_OUT,7290.23,0.0,0.0,203205.58,210495.81,10
CASH_OUT,263011.97,9131.0,0.0,274730.34,537742.3,10
TRANSFER,218356.42,5017.0,0.0,948690.2,1167046.6,20
TRANSFER,950049.56,162697.0,0.0,0.0,950049.56,17
CASH_OUT,167861.66,23047.0,0.0,0.0,167861.66,18
CASH_OUT,110782.26,82511.0,0.0,0.0,110782.26,17
PAYMENT,4125.46,37159.0,33033.54,0.0,0.0,21
TRANSFER,363381.62,0.0,0.0,12746696.0,13110078.0,22
CASH_IN,455.23,45377.0,45832.23,366649.75,366194.53,17
CASH_IN,137384.17,71015.0,208399.17,1190768.1,1053384.0,18
PAYMENT,3531.69,10585.0,7053.31,0.0,0.0,19
CASH_OUT,52661.66,0.0,0.0,1214632.2,1267293.9,12
CASH_IN,217888.7,707.0,218595.7,72694.7,0.0,19
CASH_OUT,355351.0,0.0,0.0,423783.2,779134.2,22
CASH_IN,122652.05,8520.0,131172.05,3290575.5,3167923.5,14
CASH_OUT,73350.71,476.0,0.0,1146738.5,1220089.2,17
PAYMENT,45365.88,0.0,0.0,0.0,0.0,14
PAYMENT,5.48,0.0,0.0,0.0,0.0,9
CASH_IN,158187.73,1171022.5,1329210.2,1165130.8,1006943.0,14
PAYMENT,16871.83,0.0,0.0,0.0,0.0,13
PAYMENT,1536.36,59589.0,58052.64,0.0,0.0,15
CASH_OUT,341684.44,0.0,0.0,3360178.2,3701862.5,13
TRANSFER,3544680.8,383697.62,0.0,29643660.0,33188340.0,14
CASH_OUT,8383.8,294638.0,286254.2,7578947.5,7587331.5,18
CASH_IN,103310.45,4400776.0,4504086.5,1113204.2,1009893.75,19
PAYMENT,7749.76,292.0,0.0,0.0,0.0,20
CASH_OUT,114224.02,1596.0,0.0,89002.72,203226.75,12
CASH_OUT,106743.98,0.0,0.0,2263623.8,2370367.8,10
CASH_OUT,46291.94,43185.0,0.0,2374281.8,2420573.5,16
CASH_OUT,200553.62,0.0,0.0,856240.75,1056794.4,12
TRANSFER,1028185.3,300269.0,0.0,703935.0,1732120.2,11
CASH_OUT,107105.91,0.0,0.0,1562994.5,1670100.4,15
CASH_IN,467666.44,280445.56,748112.0,9481578.0,9013912.0,18
PAYMENT,4491.7,72825.0,68333.3,0.0,0.0,22
CASH_IN,162993.45,14816445.0,14979439.0,8422930.0,8259936.5,16
CASH_IN,152295.05,15779.0,168074.05,0.0,0.0,14
TRANSFER,1252885.9,100726.0,0.0,128582.31,1381468.1,18
PAYMENT,11110.34,567.0,0.0,0.0,0.0,22
PAYMENT,19851.23,62616.0,42764.77,0.0,0.0,17
TRANSFER,936438.75,0.0,0.0,1764988.0,2701426.8,17
CASH_IN,26153.66,5556.0,31709.66,0.0,0.0,20
CASH_IN,181872.31,42452.0,224324.31,2326128.0,2144255.8,17
PAYMENT,2092.47,168707.0,166614.53,0.0,0.0,0
CASH_OUT,211084.1,473401.38,262317.28,11201094.0,11412178.0,17
CASH_IN,104711.35,13118158.0,13222869.0,2249825.0,2145113.8,16
TRANSFER,1379076.1,111130.78,0.0,594029.6,1973105.8,20
PAYMENT,20174.39,200260.88,180086.48,0.0,0.0,10
CASH_IN,199585.84,357.0,199942.84,20723.5,0.0,20
PAYMENT,9647.05,0.0,0.0,0.0,0.0,16
CASH_OUT,697443.0,0.0,0.0,1572578.4,2270021.5,15
CASH_IN,176694.0,114429.0,291123.0,13943.57,0.0,13
CASH_IN,227865.77,4159625.2,4387491.0,804471.7,576605.94,9
PAYMENT,17766.98,0.0,0.0,0.0,0.0,16
CASH_OUT,244391.06,789.0,0.0,0.0,244391.06,13
TRANSFER,689635.94,0.0,0.0,11695403.0,12461238.0,19
CASH_OUT,133359.11,0.0,0.0,3954449.5,4087808.5,12
CASH_OUT,407974.16,0.0,0.0,2824202.0,3232176.0,11
CASH_OUT,12595.21,0.0,0.0,76747.32,89342.53,21
PAYMENT,755.09,29964.0,29208.91,0.0,0.0,19
PAYMENT,7031.23,0.0,0.0,0.0,0.0,12
CASH_IN,90657.19,6330106.5,6420763.5,1229040.9,1138383.8,12
CASH_OUT,104127.78,11896.0,0.0,509133.44,613261.2,20
TRANSFER,230864.08,0.0,0.0,651604.5,882468.56,23
CASH_OUT,184156.1,92317.0,0.0,558860.2,743016.3,17
PAYMENT,25398.43,0.0,0.0,0.0,0.0,19
PAYMENT,8561.5,10796.0,2234.5,0.0,0.0,20
PAYMENT,24072.45,437129.94,413057.47,0.0,0.0,16
PAYMENT,13952.73,161294.0,147341.27,0.0,0.0,16
CASH_OUT,235119.31,37716.0,0.0,79831.07,314950.38,20
PAYMENT,1243.4,329919.6,328676.2,0.0,0.0,16
CASH_OUT,86140.63,0.0,0.0,293226.97,379367.6,8
CASH_OUT,287169.97,0.0,0.0,753301.06,1040471.0,12
CASH_OUT,5333.08,14927.0,9593.92,4558324.5,4563657.5,20
CASH_OUT,146903.7,9919.0,0.0,0.0,146903.7,13
CASH_OUT,156409.1,24303.0,0.0,1359510.6,1515919.8,10
CASH_OUT,103073.73,0.0,0.0,138309.83,241383.56,9
CASH_OUT,344140.25,80.0,0.0,0.0,344140.25,14
PAYMENT,10864.55,45131.0,34266.45,0.0,0.0,9
PAYMENT,20221.16,212599.0,192377.84,0.0,0.0,22
CASH_OUT,209383.83,21342.0,0.0,66119.95,275503.78,19
PAYMENT,2868.9,0.0,0.0,0.0,0.0,18
TRANSFER,2691290.5,119.0,0.0,0.0,2691290.5,12
CASH_OUT,140582.48,0.0,0.0,1999651.8,2140234.2,19
PAYMENT,4079.96,14658.0,10578.04,0.0,0.0,21
CASH_IN,490125.8,17682532.0,18172658.0,5801474.5,5311349.0,17
PAYMENT,19337.12,35996.76,16659.63,0.0,0.0,20
CASH_IN,153388.9,4313383.0,4466772.0,1931884.8,1778495.8,20
CASH_IN,106907.15,14374449.0,14481356.0,609786.6,502879.47,11
TRANSFER,448092.34,46699.04,0.0,5000029.0,5448121.5,13
CASH_OUT,77492.99,0.0,0.0,1246576.0,1324069.0,18
CASH_IN,237238.06,16961.0,254199.06,0.0,0.0,10
CASH_OUT,174519.47,809.0,0.0,1604419.8,1524644.2,20
CASH_IN,92317.46,369656.25,461973.7,625447.3,533129.9,17
PAYMENT,4515.65,0.0,0.0,0.0,0.0,11
CASH_IN,31078.28,4315148.5,4346226.5,1195514.9,1164436.6,9
CASH_OUT,303661.06,0.0,0.0,309959.28,613620.4,11
CASH_IN,175416.94,460183.47,635600.44,198792.94,23376.0,10
PAYMENT,15696.03,29677.86,13981.84,0.0,0.0,19
TRANSFER,18684.6,0.0,0.0,500374.75,519059.38,19
PAYMENT,22097.52,601586.25,579488.75,0.0,0.0,13
PAYMENT,1625.67,76835.0,75209.33,0.0,0.0,14
CASH_IN,43777.63,16159595.0,16203373.0,5611398.0,5567620.5,13
PAYMENT,11203.73,0.0,0.0,0.0,0.0,13
PAYMENT,14858.69,489851.2,474992.5,0.0,0.0,16
CASH_OUT,129075.49,13511.0,0.0,6980355.0,7109430.5,12
CASH_OUT,132852.88,0.0,0.0,373398.5,506251.38,20
CASH_OUT,263090.34,0.0,0.0,1070408.0,1333498.2,12
CASH_OUT,89542.82,113.0,0.0,240976.6,330519.4,20
CASH_OUT,153199.05,20602.0,0.0,0.0,153199.05,10
TRANSFER,624047.8,0.0,0.0,4392644.5,5104222.0,18
CASH_OUT,47129.76,0.0,0.0,645197.3,692327.06,14
CASH_IN,64343.87,1068.0,65411.87,0.0,0.0,12
CASH_OUT,119912.91,10926.0,0.0,2711.25,122624.17,19
PAYMENT,5906.98,0.0,0.0,0.0,0.0,17
PAYMENT,593.59,0.0,0.0,0.0,0.0,20
CASH_IN,304847.44,1375310.6,1680158.1,2648471.8,2343624.2,22
PAYMENT,25184.47,11830.39,0.0,0.0,0.0,13
TRANSFER,242082.97,0.0,0.0,1133160.4,1375243.4,19
PAYMENT,12104.06,0.0,0.0,0.0,0.0,19
CASH_IN,3263.14,40286.0,43549.14,0.0,0.0,13
PAYMENT,2467.47,0.0,0.0,0.0,0.0,14
CASH_OUT,443460.4,0.0,0.0,10181638.0,10625099.0,13
PAYMENT,11008.38,0.0,0.0,0.0,0.0,20
CASH_OUT,66979.72,20969.0,0.0,27217.47,94197.19,22
PAYMENT,519.17,0.0,0.0,0.0,0.0,19
CASH_IN,155326.95,49506.0,204832.95,629876.7,474549.72,14
CASH_IN,237418.23,10357967.0,10595386.0,6409533.0,6172115.0,13
CASH_OUT,104244.02,182003.0,77758.98,0.0,104244.02,11
PAYMENT,3822.69,48190.0,44367.31,0.0,0.0,19
CASH_IN,15866.01,1882190.9,1898056.9,490524.9,525470.0,16
CASH_IN,211640.62,32765.0,244405.62,638266.44,426625.8,14
PAYMENT,8307.1,40514.0,32206.9,0.0,0.0,19
CASH_OUT,209781.33,135800.83,0.0,106529.67,84841.01,18
CASH_OUT,312874.88,0.0,0.0,4870480.5,5183355.5,18
CASH_IN,80094.75,894714.75,974809.5,1562446.9,1482352.1,14
CASH_OUT,129335.57,182.0,0.0,0.0,129335.57,16
PAYMENT,17848.03,0.0,0.0,0.0,0.0,13
PAYMENT,7809.65,15515.0,7705.35,0.0,0.0,18
CASH_OUT,447501.3,74192.0,0.0,1908742.0,2356243.2,18
CASH_OUT,246606.64,0.0,0.0,13634550.0,13690536.0,17
CASH_OUT,101039.03,5843.94,0.0,852637.9,953676.9,22
PAYMENT,19185.35,0.0,0.0,0.0,0.0,12
CASH_OUT,184252.6,0.0,0.0,275462.56,459715.12,15
CASH_IN,289422.53,948159.25,1237581.8,459812.16,170389.62,20
PAYMENT,4442.51,74407.45,69964.93,0.0,0.0,18
CASH_OUT,254814.3,253.0,0.0,0.0,254814.3,16
CASH_OUT,287465.47,0.0,0.0,2055224.1,2342689.5,14
CASH_OUT,76011.75,0.0,0.0,318523.16,394534.9,13
PAYMENT,1138.16,447250.6,446112.44,0.0,0.0,19
CASH_OUT,119567.67,11479.0,0.0,0.0,119567.67,18
CASH_IN,55579.68,1811950.0,1867529.6,1183052.0,1127472.2,15
CASH_IN,198430.03,31480.0,229910.03,293224.88,94794.86,18
CASH_OUT,16172.19,0.0,0.0,56171.63,72343.81,19
PAYMENT,7811.86,0.0,0.0,0.0,0.0,18
CASH_OUT,165872.77,102237.0,0.0,1096455.2,1262328.0,14
PAYMENT,4459.49,1276.0,0.0,0.0,0.0,19
CASH_OUT,138393.42,8472.0,0.0,671429.4,1224379.9,17
PAYMENT,3498.29,11005.0,7506.71,0.0,0.0,15
CASH_OUT,205655.56,0.0,0.0,1308940.8,1514596.2,19
PAYMENT,32223.57,0.0,0.0,0.0,0.0,20
CASH_OUT,152189.06,0.0,0.0,585406.1,737595.2,18
CASH_OUT,282210.28,73065.15,0.0,701791.56,984001.9,15
CASH_OUT,153511.55,0.0,0.0,159285.27,312796.8,19
CASH_OUT,155274.7,55744.0,0.0,8998.33,164273.03,11
PAYMENT,26712.12,42460.0,15747.88,0.0,0.0,12
PAYMENT,8771.51,311399.0,302627.5,0.0,0.0,20
CASH_IN,76639.87,26096.0,102735.87,0.0,0.0,17
CASH_OUT,86585.52,81603.0,0.0,9157.94,95743.45,19
TRANSFER,230330.8,210.0,0.0,4159740.0,4390071.0,0
PAYMENT,2825.83,34807.17,31981.35,0.0,0.0,21
CASH_OUT,73646.13,0.0,0.0,82723.06,156369.19,11
CASH_OUT,35763.5,0.0,0.0,3435976.0,3471739.5,19
CASH_OUT,50896.52,0.0,0.0,485579.97,536476.5,16
PAYMENT,4656.82,9567.0,4910.18,0.0,0.0,11
CASH_IN,159079.02,2414106.2,2573185.2,731180.25,572101.25,23
CASH_OUT,251861.17,0.0,0.0,440724.6,449189.94,10
CASH_IN,294603.22,31661.0,326264.22,555551.7,260948.48,14
PAYMENT,28391.98,107748.82,79356.84,0.0,0.0,10
CASH_OUT,33350.58,0.0,0.0,117605.47,150956.05,10
PAYMENT,11589.52,278167.4,266577.88,0.0,0.0,20
PAYMENT,17102.43,130541.0,113438.57,0.0,0.0,11
CASH_IN,224782.86,9254253.0,9479035.0,724120.94,499338.1,17
PAYMENT,47136.7,70699.0,23562.3,0.0,0.0,16
PAYMENT,21095.98,20574.0,0.0,0.0,0.0,18
PAYMENT,2069.78,11194.0,9124.22,0.0,0.0,17
CASH_IN,116148.23,18566370.0,18682518.0,192877.66,76729.43,17
CASH_IN,25449.99,8782.0,34231.99,233721.7,208271.72,20
CASH_OUT,55309.27,100664.0,45354.73,0.0,55309.27,10
TRANSFER,2045500.5,113.0,0.0,1322934.0,3368434.5,19
CASH_OUT,85617.81,11366.0,0.0,108218.05,193835.88,15
CASH_OUT,167863.7,0.0,0.0,47495764.0,47663628.0,20
CASH_IN,209375.11,4072921.5,4282296.5,13233459.0,13024084.0,11
CASH_OUT,80489.18,0.0,0.0,700005.2,780494.4,12
PAYMENT,1849.58,0.0,0.0,0.0,0.0,19
PAYMENT,14236.33,0.0,0.0,0.0,0.0,12
CASH_OUT,243879.17,0.0,0.0,2106146.0,2350025.0,17
CASH_OUT,174772.94,10235.0,0.0,74506.81,249279.77,21
PAYMENT,7995.6,79437.0,71441.4,0.0,0.0,21
PAYMENT,841.38,53234.0,52392.62,0.0,0.0,22
TRANSFER,829672.75,2225.0,0.0,120960.91,950633.7,11
CASH_OUT,518825.06,0.0,0.0,1198589.1,1717414.2,11
CASH_OUT,159628.55,5528.0,0.0,337653.16,497281.72,13
PAYMENT,3971.26,0.0,0.0,0.0,0.0,19
CASH_IN,307237.7,5755423.0,6062660.5,1256220.2,948982.5,19
CASH_IN,272184.34,257885.0,530069.4,40245.02,0.0,9
TRANSFER,505138.8,72223.0,0.0,94.0,833772.94,12
CASH_IN,200567.31,1001.0,201568.31,32342.29,0.0,16
TRANSFER,1450905.5,56477.0,0.0,0.0,1450905.5,19
PAYMENT,33199.4,0.0,0.0,0.0,0.0,23
CASH_OUT,111260.54,82751.0,0.0,0.0,111260.54,19
PAYMENT,8142.49,30201.0,22058.51,0.0,0.0,9
PAYMENT,951.91,12000.0,11048.09,0.0,0.0,19
CASH_OUT,119705.69,62627.73,0.0,233901.8,353607.47,19
CASH_OUT,190351.25,0.0,0.0,2925159.5,3115510.8,17
CASH_IN,124956.79,24851.0,149807.8,0.0,0.0,17
PAYMENT,1774.21,118855.0,117080.79,0.0,0.0,23
PAYMENT,11561.01,39.0,0.0,0.0,0.0,20
PAYMENT,39483.96,0.0,0.0,0.0,0.0,13
CASH_OUT,185245.95,0.0,0.0,3589579.5,3774825.5,21
PAYMENT,13448.36,0.0,0.0,0.0,0.0,10
PAYMENT,1921.04,147478.28,145557.23,0.0,0.0,18
CASH_OUT,132950.33,100451.0,0.0,155542.98,288493.3,20
CASH_OUT,118863.74,0.0,0.0,5914142.0,6033005.5,17
PAYMENT,14138.86,5533.0,0.0,0.0,0.0,8
CASH_OUT,150089.52,6681.0,0.0,228241.14,378330.66,21
CASH_OUT,198042.16,107011.0,0.0,0.0,198042.16,17
CASH_IN,240845.98,9928.0,250773.98,22916.8,0.0,20
PAYMENT,9001.37,7368.0,0.0,0.0,0.0,10
CASH_OUT,185601.25,30343.0,0.0,0.0,185601.25,11
PAYMENT,2492.02,0.0,0.0,0.0,0.0,18
PAYMENT,26768.26,49632.05,22863.78,0.0,0.0,14
PAYMENT,14938.32,0.0,0.0,0.0,0.0,10
PAYMENT,27368.99,40062.0,12693.01,0.0,0.0,17
CASH_OUT,49248.59,0.0,0.0,309630.9,358879.5,19
PAYMENT,2193.3,29522.0,27328.7,0.0,0.0,0
PAYMENT,2148.48,0.0,0.0,0.0,0.0,20
CASH_IN,222655.9,3226563.5,3449219.5,1456231.0,1233575.0,10
TRANSFER,12086.79,78481.0,66394.21,0.0,12086.79,13
PAYMENT,660.86,9274.0,8613.14,0.0,0.0,12
CASH_OUT,34786.57,0.0,0.0,5201374.5,5236161.0,19
CASH_IN,319614.75,299703.0,619317.75,944267.9,624653.1,16
CASH_OUT,95833.24,16019.18,0.0,303317.7,399150.9,18
PAYMENT,15503.04,0.0,0.0,0.0,0.0,12
CASH_IN,291082.66,19860.0,310942.66,0.0,0.0,15
CASH_OUT,68631.11,0.0,0.0,2688072.2,2756703.5,20
CASH_OUT,627785.2,198021.0,0.0,0.0,627785.2,9
CASH_OUT,140305.02,107883.0,0.0,10668.0,255208.11,16
CASH_OUT,6219.77,11346.0,5126.23,0.0,6219.77,13
TRANSFER,687267.5,0.0,0.0,2384331.0,3071598.5,18
CASH_IN,83165.89,110912.0,194077.89,3496423.8,3413258.0,12
PAYMENT,15175.62,22404.0,7228.38,0.0,0.0,17
CASH_OUT,606363.25,0.0,0.0,1517270.1,2123633.5,15
PAYMENT,487.63,26321.0,25833.37,0.0,0.0,17
TRANSFER,144580.02,0.0,0.0,212211.72,356791.75,18
CASH_OUT,187504.48,0.0,0.0,2247938.0,2435442.5,12
CASH_OUT,338745.8,351438.0,12692.18,0.0,338745.8,18
CASH_IN,250816.83,6278652.0,6529469.0,507059.47,256242.64,14
PAYMENT,18814.51,46258.51,27444.0,0.0,0.0,21
CASH_OUT,177653.44,339821.38,162167.94,1704987.4,1882640.8,15
CASH_IN,202939.88,1321376.4,1524316.2,1432713.2,1229773.2,18
CASH_OUT,103147.13,96494.6,0.0,7818624.0,7921771.0,18
CASH_IN,88787.23,29841.0,118628.23,457477.0,368689.78,18
PAYMENT,19443.73,136683.16,117239.43,0.0,0.0,21
PAYMENT,726.65,596975.0,596248.4,0.0,0.0,23
CASH_OUT,222988.02,5602.0,0.0,0.0,222988.02,19
PAYMENT,22043.41,249840.0,227796.6,0.0,0.0,21
PAYMENT,2526.9,0.0,0.0,0.0,0.0,12
PAYMENT,52623.45,51464.0,0.0,0.0,0.0,13
CASH_OUT,228918.84,928.0,0.0,2433879.5,2662798.5,21
PAYMENT,14599.18,102834.0,88234.82,0.0,0.0,13
PAYMENT,7148.14,0.0,0.0,0.0,0.0,22
CASH_OUT,85406.28,0.0,0.0,313786.12,399192.38,16
PAYMENT,3477.81,7562.0,4084.19,0.0,0.0,9
CASH_OUT,100149.99,328394.88,228244.88,162368.02,262518.0,18
CASH_IN,183331.1,30401.0,213732.1,303102.38,119771.29,15
CASH_IN,273547.3,34102.0,307649.3,613219.94,339672.6,11
TRANSFER,210993.05,101012.13,0.0,1391441.6,1845899.2,14
PAYMENT,3830.53,0.0,0.0,0.0,0.0,12
CASH_OUT,102594.63,12381.0,0.0,0.0,102594.63,16
PAYMENT,14418.18,0.0,0.0,0.0,0.0,23
CASH_OUT,16808.26,25077.0,8268.74,13373.28,30181.54,19
PAYMENT,7295.62,0.0,0.0,0.0,0.0,11
PAYMENT,1130.15,0.0,0.0,0.0,0.0,10
PAYMENT,15188.71,0.0,0.0,0.0,0.0,11
PAYMENT,4347.62,20673.0,16325.38,0.0,0.0,23
PAYMENT,19236.74,0.0,0.0,0.0,0.0,15
TRANSFER,701145.3,31476.0,0.0,0.0,701145.3,12
PAYMENT,3098.57,49328.99,46230.43,0.0,0.0,20
PAYMENT,15676.08,653556.0,637879.94,0.0,0.0,12
PAYMENT,25892.52,0.0,0.0,0.0,0.0,9
CASH_IN,455507.22,32267.0,487774.22,209377.98,0.0,15
CASH_IN,103004.33,6018866.5,6121871.0,1518207.9,1415203.5,14
CASH_IN,138158.86,69194.0,207352.86,648509.2,510350.34,10
CASH_IN,188995.34,24506.0,213501.34,0.0,0.0,14
CASH_OUT,91975.51,0.0,0.0,268590.56,360566.06,17
PAYMENT,4674.16,22173.0,17498.84,0.0,0.0,21
CASH_IN,91584.7,13228.0,104812.7,155552.25,63967.54,20
CASH_OUT,271063.44,0.0,0.0,911984.25,1183047.8,10
PAYMENT,11709.43,0.0,0.0,0.0,0.0,18
PAYMENT,15021.06,15014.0,0.0,0.0,0.0,13
CASH_OUT,376166.94,754.0,0.0,800789.44,1176956.4,16
PAYMENT,6033.06,85390.0,79356.94,0.0,0.0,10
PAYMENT,12725.58,616699.0,603973.44,0.0,0.0,0
CASH_OUT,232450.89,0.0,0.0,572446.8,804897.7,10
CASH_IN,410314.28,19908514.0,20318828.0,980749.44,570435.1,15
CASH_OUT,126431.83,0.0,0.0,3107421.0,3233852.8,19
CASH_IN,162373.03,3596442.0,3758815.0,1421636.6,1402033.0,18
PAYMENT,17783.55,9970.0,0.0,0.0,0.0,13
CASH_OUT,152815.95,112692.0,0.0,0.0,152815.95,19
PAYMENT,480.63,21592.0,21111.37,0.0,0.0,10
PAYMENT,2101.05,134913.83,132812.77,0.0,0.0,9
CASH_IN,4051.81,11656165.0,11660217.0,486049.62,481997.84,17
CASH_IN,28510.78,100825.0,129335.78,36790.54,8279.76,13
CASH_OUT,12097.4,145802.0,133704.6,2395573.5,2493081.8,18
PAYMENT,10479.82,27251.58,16771.76,0.0,0.0,12
CASH_IN,134315.98,3164881.8,3299197.8,266114.7,131798.72,15
CASH_OUT,10899.85,0.0,0.0,128364.47,139264.31,10
CASH_OUT,32510.77,7043.0,0.0,352443.7,384954.47,12
CASH_OUT,482390.72,0.0,0.0,3065102.2,3547493.0,19
TRANSFER,1298051.1,30671.0,0.0,115423.17,1129033.4,9
PAYMENT,16051.92,53790.17,37738.25,0.0,0.0,15
CASH_OUT,112191.6,0.0,0.0,2050792.8,2162984.5,12
TRANSFER,1891895.5,204452.97,0.0,3099029.2,4990925.0,13
CASH_IN,46637.6,10049.0,56686.6,61531.89,14894.3,10
PAYMENT,9030.42,21581.0,12550.58,0.0,0.0,15
PAYMENT,15745.48,56304.1,40558.63,0.0,0.0,11
PAYMENT,24509.62,137337.86,112828.24,0.0,0.0,12
CASH_IN,161984.83,9937.0,171921.83,0.0,0.0,15
TRANSFER,518744.5,139238.0,0.0,64695.48,583440.0,22
CASH_OUT,36218.34,175.0,0.0,760728.06,796946.4,19
CASH_IN,179771.02,7316908.5,7496679.5,241612.28,61841.27,17
CASH_IN,21411.12,10441.0,31852.12,0.0,0.0,12
PAYMENT,24317.78,104947.0,80629.22,0.0,0.0,16
TRANSFER,778192.8,0.0,0.0,5202966.5,5981159.5,18
CASH_OUT,235006.14,0.0,0.0,1168551.9,1403558.0,14
CASH_OUT,361783.06,40876.77,0.0,1765742.2,2127525.2,21
PAYMENT,34613.5,0.0,0.0,0.0,0.0,15
PAYMENT,16817.82,103390.0,86572.18,0.0,0.0,23
TRANSFER,356451.72,0.0,0.0,1190599.9,1547051.5,13
CASH_OUT,85103.84,0.0,0.0,346328.22,431432.06,10
CASH_OUT,435941.94,16758.0,0.0,256306.56,692248.5,10
CASH_OUT,15512.58,0.0,0.0,46181.79,61694.37,15
CASH_OUT,294426.56,0.0,0.0,2986599.0,4576628.5,11
CASH_OUT,650795.56,50936.0,0.0,31270.45,682066.0,12
CASH_OUT,239561.62,0.0,0.0,424814.44,664376.06,14
CASH_OUT,18313.18,0.0,0.0,54228.64,72541.82,13
PAYMENT,4656.15,2515.0,0.0,0.0,0.0,19
CASH_IN,86594.98,8381499.5,8468095.0,4233916.0,4147321.0,10
PAYMENT,30865.26,119613.0,88747.74,0.0,0.0,14
CASH_IN,169337.31,7049272.0,7218609.5,9062169.0,8892832.0,9
CASH_IN,104929.26,0.0,104929.26,1394393.1,1289463.9,12
PAYMENT,8092.59,995656.2,987563.56,0.0,0.0,14
PAYMENT,22056.8,0.0,0.0,0.0,0.0,15
CASH_OUT,358465.56,16994.0,0.0,481167.7,839633.25,15
