type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day,isFraud
CASH_IN,136790.83,11371174.0,11507965.0,301252.06,164461.23,20,0
PAYMENT,4410.34,0.0,0.0,0.0,0.0,13,0
PAYMENT,11474.43,42576.0,31101.57,0.0,0.0,0,0
PAYMENT,13934.19,0.0,0.0,0.0,0.0,17,0
PAYMENT,20087.57,109809.1,89721.53,0.0,0.0,15,0
CASH_OUT,126072.95,67262.54,0.0,2878646.5,4015067.8,20,0
CASH_IN,83410.87,41664.0,125074.87,0.0,0.0,23,0
PAYMENT,57030.5,0.0,0.0,0.0,0.0,12,0
PAYMENT,284.66,0.0,0.0,0.0,0.0,20,0
CASH_IN,75524.26,3557090.5,3632614.8,232241.89,156717.62,13,0
TRANSFER,241873.92,101273.0,0.0,0.0,241873.92,18,0
PAYMENT,14877.66,19946.0,5068.34,0.0,0.0,22,0
PAYMENT,505.49,356285.3,355779.8,0.0,0.0,11,0
CASH_IN,74694.61,244970.86,319665.47,1772742.5,1698047.9,15,0
TRANSFER,448201.7,0.0,0.0,1064363.9,1512565.5,20,0
CASH_IN,27323.69,11059367.0,11086691.0,980209.8,952886.1,14,0
CASH_OUT,660433.9,0.0,0.0,909021.8,1569455.6,14,0
PAYMENT,41063.55,0.0,0.0,0.0,0.0,17,0
PAYMENT,19000.72,0.0,0.0,0.0,0.0,9,0
PAYMENT,1665.9,0.0,0.0,0.0,0.0,16,0
CASH_OUT,57568.56,189.0,0.0,486126.1,543694.6,12,0
CASH_OUT,77209.03,0.0,0.0,585995.6,663204.7,11,0
TRANSFER,1366920.4,29352.62,0.0,1921904.1,3288824.5,11,0
CASH_IN,6583.64,3248220.2,3254804.0,32828.04,26244.4,20,0
CASH_OUT,18490.7,0.0,0.0,160734.61,179225.31,13,0
PAYMENT,4047.15,0.0,0.0,0.0,0.0,11,0
CASH_OUT,33297.56,0.0,0.0,252021.45,285319.03,13,0
CASH_OUT,37226.28,69602.0,32375.72,165477.06,202703.34,11,0
PAYMENT,25513.03,0.0,0.0,0.0,0.0,17,0
CASH_OUT,283096.97,1781.0,0.0,1973305.0,2256402.0,13,0
PAYMENT,2468.98,402686.0,400217.03,0.0,0.0,20,0
PAYMENT,14999.13,7096.0,0.0,0.0,0.0,20,0
CASH_OUT,155091.05,0.0,0.0,2004830.2,2159921.2,18,0
CASH_IN,79806.85,30142.0,109948.85,3481775.0,3401968.2,13,0
CASH_OUT,131830.64,0.0,0.0,292821.84,424652.47,17,0
CASH_IN,46327.4,347442.56,393769.97,1423311.4,1376984.0,11,0
PAYMENT,16689.37,0.0,0.0,0.0,0.0,17,0
PAYMENT,29439.22,0.0,0.0,0.0,0.0,18,0
CASH_IN,127915.18,8273343.5,8401259.0,6387747.0,6259832.0,13,0
CASH_IN,247093.48,7772252.0,8019345.5,1707019.0,1459925.5,22,0
CASH_OUT,115015.64,22814.0,0.0,21617.34,136632.98,19,0
CASH_OUT,109076.94,0.0,0.0,1772728.9,1881805.8,13,0
CASH_OUT,68905.01,688.0,0.0,540087.75,608992.75,19,0
PAYMENT,19278.05,14610.0,0.0,0.0,0.0,11,0
CASH_OUT,159713.9,0.0,0.0,828185.56,987899.5,19,0
CASH_IN,328757.3,1181.0,329938.3,418710.62,89953.33,18,0
CASH_OUT,104153.94,0.0,0.0,189494.92,293648.88,15,0
CASH_IN,3148.61,40488.0,43636.61,39160.03,36011.42,11,0
CASH_IN,121164.45,2932637.5,3053801.8,216953.77,95789.32,17,0
CASH_OUT,70097.76,9060.0,0.0,0.0,70097.76,19,0
PAYMENT,3138.59,0.0,0.0,0.0,0.0,19,0
CASH_IN,113189.76,62085.0,175274.77,561843.1,448653.38,9,0
CASH_OUT,112280.89,59742.0,0.0,705902.25,818183.1,20,0
CASH_OUT,78850.0,0.0,0.0,287227.88,366077.88,20,0
CASH_OUT,522821.53,7.0,0.0,522492.88,886323.56,14,0
TRANSFER,83886.18,0.0,0.0,438432.3,522318.5,12,0
PAYMENT,2110.42,7093.0,4982.58,0.0,0.0,19,0
CASH_IN,22252.77,451396.94,473649.72,400813.4,378560.66,9,0
TRANSFER,400736.94,4815.0,0.0,78415.18,764400.8,18,0
CASH_OUT,323187.7,0.0,0.0,361819.28,866781.75,11,0
PAYMENT,1203.86,0.0,0.0,0.0,0.0,16,0
PAYMENT,6056.27,0.0,0.0,0.0,0.0,13,0
CASH_OUT,1753.57,51213.0,49459.43,0.0,0.0,11,0
CASH_IN,40209.81,20727.0,60936.81,10961.2,0.0,17,0
CASH_OUT,137362.23,90586.0,0.0,3108.0,140470.23,18,0
PAYMENT,11753.96,201030.0,189276.05,0.0,0.0,23,0
CASH_OUT,67619.36,0.0,0.0,170635.38,238254.75,15,0
PAYMENT,8656.94,2561.38,0.0,0.0,0.0,19,0
TRANSFER,10000000.0,84831.0,0.0,1513375.0,27555586.0,17,0
CASH_OUT,385426.0,512186.0,126760.01,6046.0,716472.25,14,0
PAYMENT,127.54,11066.0,10938.46,0.0,0.0,20,0
CASH_OUT,226428.44,0.0,0.0,363615.75,590044.2,22,0
CASH_IN,9685.26,9010851.0,9020536.0,794116.06,784430.8,17,0
PAYMENT,36849.28,31903.17,0.0,0.0,0.0,21,0
CASH_IN,34050.44,28371968.0,28406018.0,37906.62,3856.18,10,0
TRANSFER,461003.22,155806.0,0.0,699794.9,1160798.1,10,0
CASH_IN,281544.34,6688918.0,6970462.5,940170.2,658625.8,19,0
CASH_OUT,117229.04,0.0,0.0,473863.4,591092.44,15,0
CASH_OUT,204850.83,0.0,0.0,1115076.4,1319927.1,13,0
CASH_OUT,215324.05,51064.0,0.0,53488.83,268812.88,9,0
CASH_OUT,50807.39,11086.16,0.0,184469.7,235277.1,0,0
PAYMENT,11393.42,274381.56,262988.16,0.0,0.0,20,0
CASH_OUT,32789.88,382.0,0.0,26292.44,59082.32,10,0
CASH_IN,209515.77,85557.0,295072.75,2999312.0,2789796.0,15,0
CASH_IN,150461.7,2805.29,153266.98,311719.62,161257.92,18,0
CASH_OUT,431569.75,0.0,0.0,532449.75,964019.5,12,0
PAYMENT,2450.58,106060.0,103609.42,0.0,0.0,23,0
PAYMENT,4152.98,15146.0,10993.02,0.0,0.0,13,0
TRANSFER,181354.66,300765.0,119410.35,1391985.2,1573340.0,22,0
PAYMENT,12284.49,0.0,0.0,0.0,0.0,19,0
PAYMENT,6643.27,19858.0,13214.73,0.0,0.0,18,0
CASH_OUT,195337.38,244912.7,49575.33,504316.97,699654.4,19,0
PAYMENT,5281.27,347792.16,342510.88,0.0,0.0,11,0
CASH_OUT,8136.73,0.0,0.0,516785.88,719013.7,14,0
CASH_OUT,384222.6,318661.0,0.0,7921688.0,8305910.5,18,0
PAYMENT,1510.56,25985.0,24474.44,0.0,0.0,9,0
CASH_OUT,90994.38,0.0,0.0,1151862.2,1242856.6,19,0
PAYMENT,18296.04,0.0,0.0,0.0,0.0,12,0
TRANSFER,90722.41,25591.0,0.0,0.0,90722.41,19,0
TRANSFER,220134.34,0.0,0.0,1357283.2,1577417.6,19,0
TRANSFER,60740.48,0.0,0.0,330759.28,391499.75,21,0
PAYMENT,13198.91,0.0,0.0,0.0,0.0,10,0
PAYMENT,12981.44,0.0,0.0,0.0,0.0,23,0
PAYMENT,19826.88,126358.0,106531.12,0.0,0.0,21,0
PAYMENT,14950.16,0.0,0.0,0.0,0.0,16,0
CASH_IN,37628.32,31524424.0,31562052.0,5212402.5,5174774.0,11,0
PAYMENT,1654.5,0.0,0.0,0.0,0.0,12,0
CASH_IN,335178.12,5113.0,340291.12,82985.0,0.0,17,0
CASH_IN,50203.06,6339007.0,6389210.0,601692.6,551489.56,13,0
PAYMENT,16222.27,1022.0,0.0,0.0,0.0,22,0
CASH_OUT,419967.34,36537.0,0.0,0.0,419967.34,12,0
PAYMENT,10513.47,498.0,0.0,0.0,0.0,19,0
PAYMENT,22378.51,0.0,0.0,0.0,0.0,8,0
PAYMENT,41217.54,184578.8,143361.27,0.0,0.0,11,0
TRANSFER,176140.98,15944.0,0.0,770835.8,1042016.9,22,0
CASH_OUT,16238.14,417.0,0.0,425802.8,442040.97,16,0
TRANSFER,90704.55,30292.0,0.0,770533.25,861237.75,20,0
CASH_OUT,355507.62,317.0,0.0,0.0,355507.62,10,0
CASH_OUT,162227.44,0.0,0.0,216502.17,128264.3,17,0
CASH_OUT,414816.94,0.0,0.0,8804842.0,9219659.0,17,0
CASH_OUT,177269.64,0.0,0.0,1089537.1,1266806.8,8,0
CASH_IN,423566.06,1182710.5,1606276.6,482974.25,59408.18,16,0
CASH_OUT,118680.27,0.0,0.0,4434583.0,4712321.0,17,0
PAYMENT,28761.55,107302.0,78540.45,0.0,0.0,12,0
CASH_OUT,18902.48,21388.0,2485.52,236452.53,255355.02,17,0
CASH_OUT,174716.22,486422.06,311705.84,1802871.6,1977587.9,16,0
CASH_OUT,107139.13,260116.0,152976.88,38351.47,145490.6,11,0
CASH_IN,100266.38,30268.0,130534.38,246376.1,146109.7,14,0
PAYMENT,5976.12,154368.0,148391.88,0.0,0.0,17,0
TRANSFER,218307.14,56159.0,0.0,733635.3,951942.44,15,0
CASH_OUT,106965.25,251436.0,144470.75,8326110.0,8433075.0,13,0
CASH_OUT,91559.52,1256.0,0.0,0.0,91559.52,11,0
CASH_IN,123220.99,540280.7,663501.7,760256.0,637035.0,12,0
PAYMENT,7096.58,425161.56,418064.97,0.0,0.0,13,0
CASH_IN,353370.62,9414478.0,9767849.0,813195.3,459824.7,15,0
PAYMENT,8317.99,192127.78,183809.8,0.0,0.0,11,0
CASH_OUT,268791.7,7965.95,0.0,2546292.8,2815084.5,14,0
CASH_IN,100217.02,6661617.5,6761834.5,1039008.0,1108241.4,18,0
PAYMENT,23373.02,0.0,0.0,0.0,0.0,16,0
CASH_OUT,92006.48,0.0,0.0,1446984.6,1538991.1,9,0
CASH_OUT,54135.57,170070.0,115934.43,4402330.5,4456466.0,14,0
CASH_OUT,170646.7,27751.0,0.0,556601.06,727247.75,11,0
CASH_IN,300453.25,158155.3,458608.56,455424.7,154971.44,22,0
DEBIT,5938.64,99626.0,93687.36,9955.46,15894.09,14,0
PAYMENT,23882.55,6173.0,0.0,0.0,0.0,18,0
CASH_IN,213152.48,22230700.0,22443852.0,588940.94,375788.47,22,0
TRANSFER,294182.78,29734.0,0.0,0.0,294182.78,9,0
CASH_IN,280893.1,18714582.0,18995474.0,487515.34,206622.23,17,0
CASH_OUT,61230.65,509.0,0.0,0.0,37426.0,16,0
TRANSFER,810535.8,0.0,0.0,10318890.0,11129426.0,19,0
PAYMENT,1178.98,231498.4,230319.4,0.0,0.0,18,0
CASH_OUT,187629.6,66.0,0.0,4648784.5,4836414.0,19,0
CASH_IN,193676.75,3104591.2,3298268.0,7235801.5,7110272.0,18,0
CASH_OUT,195394.83,102189.0,0.0,4126750.5,4322145.5,20,0
PAYMENT,1657.69,25491.0,23833.31,0.0,0.0,9,0
CASH_OUT,159116.44,0.0,0.0,235900.92,395017.38,10,0
CASH_OUT,145910.6,786002.06,640091.44,3058810.0,3286042.2,13,0
PAYMENT,17974.17,3992.0,0.0,0.0,0.0,14,0
CASH_IN,297808.8,3830461.2,4128270.0,308395.47,10586.65,18,0
CASH_OUT,174672.64,40173.0,0.0,661714.44,836387.06,20,0
CASH_IN,134528.52,1929059.0,2063587.5,1349914.6,1215386.1,15,0
CASH_OUT,12812.09,0.0,0.0,2062319.6,2550990.5,9,0
CASH_IN,364286.56,38797.0,403083.56,0.0,0.0,10,0
CASH_IN,196756.38,2252175.5,2448931.8,1757305.9,1560549.5,22,0
TRANSFER,91946.64,632603.0,540656.4,133935.53,225882.17,10,0
CASH_OUT,114598.93,0.0,0.0,6060921.0,6175520.0,23,0
CASH_IN,113271.84,903290.5,1016562.4,498170.3,384898.47,21,0
CASH_OUT,88645.77,504.0,0.0,2073591.2,2162237.0,19,0
CASH_IN,12489.55,4524770.0,4537259.5,296588.25,284098.72,21,0
CASH_OUT,227036.77,0.0,0.0,1323474.2,1550511.0,22,0
CASH_OUT,48275.6,9915.0,0.0,191616.89,239892.48,21,0
PAYMENT,24742.66,197144.06,172401.4,0.0,0.0,12,0
CASH_OUT,119720.52,41593.0,0.0,398299.0,518019.53,19,0
CASH_OUT,69359.47,3586.0,0.0,1281990.8,1351350.2,19,0
PAYMENT,4883.93,105485.0,100601.07,0.0,0.0,15,0
TRANSFER,356284.1,19883.0,0.0,122708.92,478993.0,17,0
CASH_OUT,445344.25,265.0,0.0,0.0,445344.25,11,0
CASH_OUT,128362.8,0.0,0.0,861576.1,989938.94,9,0
CASH_OUT,128677.88,29078.0,0.0,10318.34,138996.23,16,0
CASH_IN,118003.24,59802.0,177805.23,0.0,0.0,16,0
CASH_OUT,6034.59,72070.0,66035.41,0.0,6034.59,19,0
CASH_OUT,118775.46,0.0,0.0,910031.1,1028806.56,15,0
CASH_OUT,262876.5,0.0,0.0,1435864.1,1961562.2,15,0
PAYMENT,7560.88,49613.0,42052.12,0.0,0.0,20,0
CASH_OUT,63010.64,12508.0,0.0,0.0,63010.64,16,0
CASH_IN,105064.33,1460316.6,1565381.0,5381076.5,5276012.5,14,0
PAYMENT,4851.74,11368.0,6516.26,0.0,0.0,12,0
CASH_OUT,107424.14,0.0,0.0,326319.4,433743.56,18,0
CASH_OUT,449696.28,0.0,0.0,2235841.0,2685537.2,16,0
PAYMENT,4067.04,430951.2,426884.12,0.0,0.0,12,0
PAYMENT,266.52,51023.0,50756.48,0.0,0.0,0,0
CASH_OUT,23088.51,33109.0,10020.49,304314.94,327403.44,13,0
CASH_OUT,325673.1,5070.0,0.0,6666710.5,6992383.5,17,0
TRANSFER,242312.77,0.0,0.0,284056.06,526368.8,0,0
CASH_OUT,63993.7,194.0,0.0,1655646.8,1719640.5,13,0
CASH_OUT,297221.97,24706.0,0.0,1275418.1,1572640.1,10,0
CASH_OUT,37967.74,0.0,0.0,704568.25,742536.0,20,0
PAYMENT,27140.94,0.0,0.0,0.0,0.0,10,0
CASH_OUT,328836.44,0.0,0.0,2786315.0,4868421.5,13,0
CASH_OUT,50135.32,0.0,0.0,128206.8,178342.12,20,0
CASH_OUT,59412.27,0.0,0.0,874166.9,933579.1,10,0
CASH_OUT,231685.5,672257.2,440571.72,572638.1,804323.6,18,0
TRANSFER,29349278.0,0.0,0.0,93342200.0,122691480.0,15,0
PAYMENT,9814.75,735433.4,725618.7,0.0,0.0,13,0
PAYMENT,9502.57,0.0,0.0,0.0,0.0,11,0
PAYMENT,5884.09,0.0,0.0,0.0,0.0,12,0
DEBIT,138091.31,6693.64,0.0,6590429.0,6728520.0,18,0
CASH_OUT,216017.52,279476.28,63458.76,437736.5,653754.0,18,0
CASH_IN,109137.09,2243735.2,2352872.2,182267.52,73130.43,9,0
PAYMENT,13986.17,11513.0,0.0,0.0,0.0,17,0
CASH_OUT,85939.06,0.0,0.0,191138.84,277077.9,19,0
PAYMENT,8909.49,146.64,0.0,0.0,0.0,14,0
PAYMENT,2673.38,0.0,0.0,0.0,0.0,17,0
CASH_IN,225744.95,8257362.5,8483108.0,10244875.0,10019130.0,16,0
PAYMENT,34855.21,0.0,0.0,0.0,0.0,11,0
CASH_IN,183979.28,454361.7,638341.0,2342618.0,2158638.8,20,0
PAYMENT,14415.84,188919.33,174503.48,0.0,0.0,12,0
CASH_IN,407801.9,447023.0,854824.94,313707.44,0.0,15,0
CASH_OUT,72847.57,0.0,0.0,319786.25,392633.8,23,0
PAYMENT,7255.04,0.0,0.0,0.0,0.0,18,0
CASH_OUT,284468.97,72299.0,0.0,2303803.5,2588272.5,17,0
TRANSFER,254564.81,254564.81,0.0,0.0,0.0,3,1
CASH_OUT,134515.62,137.0,0.0,504622.66,639138.3,14,0
CASH_OUT,136247.55,0.0,0.0,517408.8,653656.4,16,0
CASH_OUT,237036.45,0.0,0.0,3521435.5,3758472.0,14,0
CASH_OUT,10634.46,0.0,0.0,433169.9,443804.38,16,0
CASH_OUT,93038.81,16783.0,0.0,1156023.1,1249062.0,18,0
CASH_OUT,100441.48,0.0,0.0,4453823.0,4554264.5,15,0
PAYMENT,8220.22,0.0,0.0,0.0,0.0,16,0
PAYMENT,8900.71,284976.0,276075.28,0.0,0.0,14,0
PAYMENT,8466.07,10773.0,2306.93,0.0,0.0,22,0
CASH_OUT,51546.33,25044.0,0.0,0.0,51546.33,16,0
PAYMENT,17726.8,405763.56,388036.78,0.0,0.0,15,0
PAYMENT,3370.77,11648.99,8278.22,0.0,0.0,17,0
TRANSFER,471197.38,15334.0,0.0,0.0,471197.38,12,0
PAYMENT,26456.05,213284.0,186827.95,0.0,0.0,22,0
CASH_OUT,87863.78,5703.0,0.0,0.0,87863.78,19,0
PAYMENT,7074.16,105839.0,98764.84,0.0,0.0,22,0
CASH_OUT,249401.12,10034.0,0.0,0.0,249401.12,18,0
CASH_OUT,35492.6,0.0,0.0,791370.75,826863.3,20,0
CASH_IN,117678.66,6313400.0,6431078.5,146916.45,29237.79,13,0
PAYMENT,16613.14,82734.0,66120.86,0.0,0.0,20,0
CASH_OUT,6209.96,0.0,0.0,1066601.0,1072811.0,9,0
CASH_IN,66811.94,2904611.8,2971423.8,84335.13,17523.18,11,0
PAYMENT,317.6,1013.0,695.4,0.0,0.0,20,0
TRANSFER,2381703.2,0.0,0.0,16225753.0,18607456.0,10,0
CASH_IN,349147.03,5574189.5,5923336.5,9410552.0,9061405.0,16,0
CASH_OUT,72131.77,11839.0,0.0,0.0,72131.77,15,0
PAYMENT,10883.55,0.0,0.0,0.0,0.0,12,0
CASH_IN,31204.42,39823.0,71027.42,2063793.9,2032589.5,22,0
PAYMENT,1888.43,0.0,0.0,0.0,0.0,14,0
CASH_OUT,60703.6,0.0,0.0,70874.32,131577.92,13,0
PAYMENT,110708.16,2936.29,0.0,0.0,0.0,20,0
CASH_OUT,444103.62,9363.0,0.0,2160421.8,2840454.5,14,0
PAYMENT,6789.04,482.0,0.0,0.0,0.0,14,0
CASH_OUT,249568.2,780896.0,531327.8,148679.61,398247.8,16,0
CASH_OUT,194962.4,0.0,0.0,203491.2,398453.62,9,0
PAYMENT,6902.33,60263.0,53360.67,0.0,0.0,13,0
PAYMENT,18030.64,0.0,0.0,0.0,0.0,13,0
CASH_IN,285729.16,13481610.0,13767339.0,374933.03,157812.56,19,0
CASH_OUT,51126.69,68.0,0.0,1458251.2,1509378.0,19,0
PAYMENT,10069.08,432925.0,422855.9,0.0,0.0,10,0
CASH_OUT,239346.4,49709.0,0.0,0.0,239346.4,16,0
CASH_OUT,127545.3,10927.0,0.0,0.0,127545.3,17,0
CASH_IN,46375.12,7333729.0,7380104.5,9419681.0,9373306.0,14,0
CASH_IN,299967.16,14644.0,314611.16,700617.6,400650.44,13,0
CASH_IN,279129.84,112930.0,392059.84,2102752.2,1823622.4,18,0
CASH_IN,255326.08,7371678.5,7627005.0,561262.2,305936.1,18,0
PAYMENT,19543.44,14277.0,0.0,0.0,0.0,11,0
CASH_IN,361628.88,9124.0,370752.88,0.0,0.0,13,0
CASH_IN,221713.81,4051262.5,4272976.5,6410191.5,6188478.0,18,0
CASH_OUT,33693.76,0.0,0.0,103410.94,137104.7,15,0
CASH_IN,69373.44,0.0,69373.44,166800.69,97427.25,19,0
PAYMENT,2376.08,0.0,0.0,0.0,0.0,10,0
CASH_OUT,138851.44,159507.0,20655.56,138076.1,276927.53,15,0
PAYMENT,7670.37,11630.0,3959.63,0.0,0.0,9,0
CASH_OUT,238932.8,19988.0,0.0,39738.4,278671.2,14,0
PAYMENT,8865.99,0.0,0.0,0.0,0.0,21,0
CASH_IN,130023.42,20971.0,150994.42,0.0,0.0,19,0
TRANSFER,405246.72,0.0,0.0,4666619.5,5071866.0,9,0
PAYMENT,25453.4,712438.0,686984.6,0.0,0.0,22,0
PAYMENT,20537.38,159.0,0.0,0.0,0.0,22,0
CASH_OUT,134529.92,189.0,0.0,0.0,134529.92,18,0
CASH_OUT,208610.95,249.0,0.0,87225.64,89782.24,18,0
CASH_OUT,259923.8,10113.0,0.0,0.0,259923.8,12,0
CASH_OUT,54182.05,0.0,0.0,167631.03,221813.08,20,0
CASH_OUT,191321.7,198426.0,7104.3,0.0,191321.7,19,0
CASH_IN,214610.45,65.0,214675.45,0.0,147879.4,18,0
PAYMENT,21724.23,52148.73,30424.5,0.0,0.0,18,0
CASH_IN,142208.94,9968936.0,10111145.0,2370046.8,2452934.8,14,0
CASH_IN,195427.62,7705139.0,7900566.5,258860.7,63433.09,13,0
PAYMENT,24175.56,195006.67,170831.11,0.0,0.0,14,0
CASH_IN,217209.98,7581754.5,7798964.5,320902.6,103692.62,20,0
CASH_OUT,106129.95,0.0,0.0,260772.02,366901.94,10,0
CASH_OUT,222651.19,0.0,0.0,659168.5,1265613.8,16,0
CASH_IN,109984.36,10706954.0,10816939.0,851979.44,741995.1,10,0
PAYMENT,1956.81,33756.47,31799.67,0.0,0.0,17,0
CASH_OUT,142941.77,0.0,0.0,5294407.0,5437348.5,20,0
CASH_IN,16604.53,203253.0,219857.53,44080.93,27476.4,19,0
PAYMENT,3761.0,0.0,0.0,0.0,0.0,12,0
PAYMENT,21600.12,92.0,0.0,0.0,0.0,10,0
CASH_OUT,160402.94,201321.94,40919.01,359089.9,519492.84,15,0
CASH_IN,174493.84,5542633.5,5717127.5,2362742.8,2188249.0,10,0
CASH_OUT,170585.22,318489.0,147903.78,43749.22,214334.44,19,0
CASH_OUT,148219.66,0.0,0.0,291861.2,440080.84,8,0
CASH_OUT,527434.75,514611.0,0.0,7619868.5,9516124.0,10,0
TRANSFER,156944.58,0.0,0.0,786350.6,738728.6,19,0
CASH_IN,40191.12,247806.55,287997.66,212464.56,172273.44,11,0
CASH_IN,63999.11,2860033.8,2924032.8,116959.02,52959.91,19,0
CASH_IN,41913.18,5939961.5,5981874.5,266453.2,224540.0,13,0
PAYMENT,1860.28,18623.0,16762.72,0.0,0.0,21,0
PAYMENT,38375.36,31458.0,0.0,0.0,0.0,10,0
CASH_IN,242754.2,31838.0,274592.22,33412.66,0.0,13,0
PAYMENT,7277.58,0.0,0.0,0.0,0.0,18,0
CASH_IN,122778.18,1878080.5,2000858.6,171326.97,48548.79,11,0
CASH_OUT,63135.93,0.0,0.0,75803.18,138939.11,9,0
CASH_OUT,136602.31,553761.0,417158.7,20169.66,156771.97,19,0
CASH_OUT,230021.19,0.0,0.0,1566939.2,1796960.5,21,0
CASH_IN,1120.41,20935.0,22055.41,8738247.0,8737126.0,18,0
CASH_OUT,36340.04,0.0,0.0,168969.12,205309.17,18,0
CASH_OUT,20514.01,254101.0,233586.98,1829511.9,1850025.9,19,0
CASH_OUT,207024.66,152489.12,0.0,5885654.5,6092679.0,22,0
CASH_OUT,170209.3,0.0,0.0,1223655.4,1680795.0,9,0
PAYMENT,7228.58,269.0,0.0,0.0,0.0,12,0
TRANSFER,627982.94,50604.0,0.0,1797118.2,2425101.2,21,0
CASH_IN,44502.04,20621.0,65123.04,0.0,0.0,19,0
CASH_IN,172423.52,7195265.5,7367689.0,1411469.4,1239045.9,18,0
CASH_OUT,153621.38,201197.0,47575.62,207902.1,361523.47,20,0
CASH_OUT,432063.06,853.0,0.0,362984.78,795047.9,14,0
CASH_OUT,189760.16,276676.6,86916.42,442728.5,632488.7,20,0
CASH_IN,455240.4,27058.0,482298.4,0.0,0.0,12,0
TRANSFER,806085.75,0.0,0.0,1030361.0,1836446.8,14,0
PAYMENT,11399.16,0.0,0.0,0.0,0.0,22,0
CASH_IN,8130.56,84492.0,92622.56,0.0,0.0,18,0
PAYMENT,15919.09,0.0,0.0,0.0,0.0,23,0
PAYMENT,16065.42,0.0,0.0,0.0,0.0,16,0
PAYMENT,31519.48,19962.0,0.0,0.0,0.0,13,0
CASH_OUT,72685.41,35804.0,0.0,121391.91,194077.31,20,0
PAYMENT,23183.09,117376.45,94193.36,0.0,0.0,10,0
PAYMENT,12491.95,0.0,0.0,0.0,0.0,19,0
CASH_OUT,70748.0,0.0,0.0,472627.03,543375.0,12,0
CASH_IN,363712.22,53207.0,416919.22,650025.25,286313.0,13,0
PAYMENT,8325.8,0.0,0.0,0.0,0.0,14,0
PAYMENT,11586.84,4690.0,0.0,0.0,0.0,18,0
CASH_OUT,35021.87,0.0,0.0,509060.78,682821.3,19,0
CASH_OUT,188354.39,22004.0,0.0,333004.06,521358.44,18,0
CASH_OUT,214008.66,105146.0,0.0,73795.24,287803.9,18,0
CASH_IN,11757.63,21566.0,33323.63,215871.44,204113.81,20,0
PAYMENT,17882.23,369961.0,352078.78,0.0,0.0,13,0
PAYMENT,11381.56,290415.12,279033.56,0.0,0.0,16,0
PAYMENT,36419.25,0.0,0.0,0.0,0.0,11,0
TRANSFER,226079.34,0.0,0.0,520561.1,746640.44,15,0
TRANSFER,158928.38,17270.31,0.0,873697.94,1032626.3,20,0
PAYMENT,28458.56,43182.38,14723.82,0.0,0.0,23,0
CASH_IN,126715.81,2840471.8,2967187.8,5557645.5,5430930.0,18,0
CASH_OUT,83424.27,137728.0,54303.73,191953.38,275377.62,17,0
CASH_OUT,348153.5,6524.0,0.0,696793.94,1044947.44,17,0
TRANSFER,857851.6,192328.31,0.0,0.0,857851.6,14,0
CASH_OUT,31761.93,0.0,0.0,116866.52,148628.45,14,0
PAYMENT,7398.33,35236.87,27838.54,0.0,0.0,19,0
CASH_IN,285459.78,19404.0,304863.78,1024504.8,739045.06,17,0
CASH_OUT,287312.1,39457.0,0.0,10353169.0,10640481.0,12,0
CASH_IN,3804.75,11215632.0,11219436.0,806724.8,802920.06,16,0
CASH_OUT,80195.58,77896.0,0.0,0.0,80195.58,11,0
TRANSFER,32657.52,7.0,0.0,1333552.6,1366210.1,21,0
CASH_IN,276838.3,998419.3,1275257.6,5326952.0,5050114.0,13,0
PAYMENT,5685.38,0.0,0.0,0.0,0.0,19,0
CASH_OUT,64314.5,0.0,0.0,528022.44,592336.94,12,0
PAYMENT,3365.58,342160.28,338794.72,0.0,0.0,12,0
PAYMENT,17530.91,30293.0,12762.09,0.0,0.0,21,0
CASH_IN,116384.23,15920565.0,16036949.0,510674.88,587633.1,11,0
CASH_IN,5807.17,3612950.2,3618757.5,1593499.2,1587692.1,19,0
CASH_IN,165764.27,5663.0,171427.27,84272.17,0.0,15,0
CASH_OUT,229568.89,24597.42,0.0,232886.9,462455.8,14,0
CASH_OUT,159820.25,42027.0,0.0,0.0,159820.25,13,0
CASH_OUT,278862.44,0.0,0.0,516680.22,795542.7,15,0
CASH_OUT,232761.06,0.0,0.0,7810676.5,8043437.5,10,0
PAYMENT,33617.15,10925.0,0.0,0.0,0.0,23,0
PAYMENT,1840.4,110059.0,108218.6,0.0,0.0,22,0
CASH_IN,21151.89,67872.52,89024.42,288449.84,267297.97,18,0
CASH_OUT,188872.94,0.0,0.0,1212938.6,1401811.6,19,0
TRANSFER,665411.7,0.0,0.0,2905255.2,4056376.5,17,0
PAYMENT,16422.12,5016.0,0.0,0.0,0.0,13,0
TRANSFER,882385.2,76687.0,0.0,1393974.8,2276360.0,11,0
CASH_OUT,259498.44,0.0,0.0,1076207.9,1335706.4,17,0
CASH_IN,188440.19,10545.0,198985.19,5431.2,0.0,21,0
PAYMENT,13316.94,162017.3,148700.36,0.0,0.0,0,0
PAYMENT,34.12,174906.88,174872.77,0.0,0.0,12,0
TRANSFER,918381.25,40580.0,0.0,898791.2,1817172.5,12,0
CASH_OUT,113486.63,70511.0,0.0,0.0,113486.63,17,0
CASH_IN,20575.05,4501866.5,4522441.5,339033.56,318458.5,9,0
TRANSFER,948860.2,0.0,0.0,3701503.5,4650363.5,12,0
PAYMENT,18451.26,63504.21,45052.95,0.0,0.0,21,0
CASH_OUT,108575.88,0.0,0.0,1417980.2,1526556.2,12,0
